"zone","state","lga","ea","sector","hhid","s15bq1"
6,28,2814,1876,1,280088,2
6,28,2814,0,1,280089,1
6,28,2814,1876,1,280090,2
6,28,2810,0,2,280091,2
6,28,2810,2394,2,280092,2
6,28,2810,2394,2,280093,2
6,28,2810,2394,2,280094,2
6,28,2810,2394,2,280095,2
6,28,2810,2394,2,280096,2
6,28,2810,2394,2,280097,2
6,28,2810,2394,2,280098,2
6,28,2810,2394,2,280099,2
6,28,2810,0,2,280100,2
6,28,2810,3722,1,280101,2
6,28,2810,3722,1,280102,2
6,28,2810,3722,1,280103,2
6,28,2810,0,1,280104,2
6,28,2810,0,1,280105,2
6,28,2810,0,1,280106,2
6,28,2810,0,1,280107,2
6,28,2810,3722,1,280108,2
6,28,2810,3722,1,280109,1
6,28,2810,3722,1,280110,2
6,28,2813,612,2,280111,2
6,28,2813,612,2,280112,2
6,28,2813,612,2,280113,2
6,28,2813,612,2,280114,1
6,28,2813,612,2,280115,2
6,28,2813,612,2,280116,2
6,28,2813,612,2,280117,2
6,28,2813,612,2,280118,2
6,28,2813,612,2,280119,2
6,28,2813,612,2,280120,2
6,28,2807,0,2,280121,2
6,28,2807,1266,2,280122,2
6,28,2807,1266,2,280123,2
6,28,2807,1266,2,280124,2
6,28,2807,1266,2,280125,2
6,28,2807,1266,2,280126,2
6,28,2807,1266,2,280127,2
6,28,2807,1266,2,280128,2
6,28,2807,1266,2,280129,2
6,28,2807,1266,2,280130,2
6,29,2930,530,1,290001,2
6,29,2930,530,1,290002,2
6,29,2930,530,1,290003,2
6,29,2930,530,1,290005,2
6,29,2930,530,1,290006,2
6,29,2930,530,1,290007,2
6,29,2930,530,1,290008,2
6,29,2930,0,1,290009,2
6,29,2930,530,1,290010,2
6,29,2927,1124,1,290011,2
6,29,2927,1124,1,290012,2
6,29,2927,1124,1,290013,2
6,29,2927,1124,1,290014,2
6,29,2927,1124,1,290015,2
6,29,2927,1124,1,290016,2
6,29,2927,0,1,290017,1
6,29,2927,1124,1,290018,2
6,29,2927,1124,1,290019,2
6,29,2930,1418,1,290021,2
6,29,2930,1418,1,290022,2
6,29,2930,1418,1,290023,2
6,29,2930,1418,1,290024,2
6,29,2930,1418,1,290025,2
6,29,2930,1418,1,290026,1
6,29,2930,1418,1,290027,2
6,29,2930,1418,1,290028,2
6,29,2930,1418,1,290029,2
6,29,2930,1418,1,290030,2
6,29,2930,1300,1,290031,2
6,29,2930,1300,1,290032,2
6,29,2930,1300,1,290033,2
6,29,2930,1300,1,290034,1
6,29,2930,0,1,290035,1
6,29,2930,1300,1,290036,2
6,29,2930,1300,1,290037,2
6,29,2930,1300,1,290038,2
6,29,2930,1300,1,290039,2
6,29,2930,1300,1,290040,2
6,29,2909,220,2,290042,2
6,29,2909,220,2,290043,2
6,29,2909,220,2,290044,2
6,29,2909,220,2,290045,2
6,29,2909,220,2,290046,1
6,29,2909,220,2,290047,2
6,29,2909,220,2,290048,2
6,29,2909,220,2,290049,2
6,29,2909,220,2,290050,2
6,29,2918,952,1,290052,2
6,29,2918,952,1,290053,2
6,30,3002,0,1,290056,2
6,29,2919,0,1,290057,2
1,37,3706,0,1,290058,2
6,29,2918,952,1,290060,2
6,29,2905,384,1,290061,2
6,29,2905,384,1,290062,2
6,29,2905,384,1,290063,2
1,23,2309,0,2,290064,2
6,29,2905,384,1,290065,1
6,29,2905,384,1,290066,2
6,29,2905,384,1,290067,2
6,29,2905,384,1,290068,2
6,29,2905,384,1,290069,2
6,29,2905,384,1,290070,2
6,29,2905,1096,1,290071,2
6,29,2905,1096,1,290072,2
6,29,2905,1096,1,290073,2
6,29,2905,1096,1,290074,2
6,29,2905,1096,1,290075,2
6,29,2905,1096,1,290077,2
6,29,2905,1096,1,290078,2
6,29,2905,1096,1,290079,2
6,29,2905,1096,1,290080,2
6,29,2910,350,1,290081,2
6,29,2910,350,1,290082,2
6,29,2910,350,1,290083,2
6,29,2910,350,1,290084,2
6,29,2910,350,1,290085,2
6,29,2910,0,1,290086,2
6,29,2910,350,1,290087,2
6,29,2910,350,1,290088,2
6,29,2910,350,1,290089,2
6,29,2910,350,1,290090,2
6,29,2911,746,1,290091,2
6,29,2911,0,1,290092,2
6,29,2911,746,1,290093,2
6,29,2911,746,1,290094,2
6,29,2911,746,1,290095,2
6,29,2911,746,1,290097,2
6,29,2911,746,1,290098,1
6,29,2911,746,1,290099,2
6,29,2911,0,1,290100,2
6,29,2911,1870,2,290102,2
6,29,2911,1870,2,290103,2
6,29,2911,1870,2,290104,1
6,29,2911,1870,2,290105,2
6,29,2911,1870,2,290106,2
6,29,2911,1870,2,290107,2
6,29,2911,1870,2,290108,2
6,29,2911,1870,2,290109,2
6,29,2911,1870,2,290110,2
6,29,2923,1126,2,290113,1
6,29,2923,1126,2,290114,2
6,29,2923,1126,2,290115,1
6,29,2923,1126,2,290116,2
6,29,2923,1126,2,290117,2
6,29,2923,1126,2,290118,2
6,29,2923,1126,2,290119,2
6,29,2923,1126,2,290120,2
6,29,2923,396,1,290121,2
6,29,2923,396,1,290122,2
6,29,2923,396,1,290123,2
6,29,2923,396,1,290124,2
6,29,2923,396,1,290126,2
6,29,2923,396,1,290127,2
6,29,2923,396,1,290128,2
6,29,2923,396,1,290129,2
6,29,2923,396,1,290130,2
6,29,2902,1028,1,290131,2
6,29,2902,1028,1,290132,2
6,29,2902,1028,1,290133,2
6,29,2902,1028,1,290134,1
6,29,2902,1028,1,290135,2
6,29,2902,1028,1,290136,2
6,29,2902,1028,1,290137,2
6,29,2902,1028,1,290138,1
6,29,2902,1028,1,290140,2
6,29,2920,506,1,290141,2
6,29,2920,506,1,290145,2
6,29,2920,506,1,290147,2
6,29,2920,506,1,290149,2
6,29,2920,506,1,290150,2
6,29,2920,1210,1,290151,2
6,29,2920,1210,1,290152,2
6,29,2920,1210,1,290153,2
6,29,2920,1210,1,290154,2
6,29,2920,0,1,290155,1
6,29,2920,1210,1,290156,2
6,29,2920,1210,1,290157,2
6,29,2920,1210,1,290158,2
6,29,2920,1210,1,290160,1
6,29,2914,214,1,290161,2
6,29,2914,214,1,290162,2
6,29,2914,214,1,290163,2
6,29,2914,214,1,290165,2
6,29,2914,214,1,290167,2
6,29,2914,214,1,290168,2
6,29,2914,214,1,290169,2
6,29,2914,214,1,290170,2
6,29,2920,1628,2,290171,2
6,29,2920,1628,2,290172,2
6,29,2920,1628,2,290173,2
6,29,2920,1628,2,290176,2
6,29,2920,1628,2,290177,2
6,29,2920,1628,2,290178,2
6,29,2920,1628,2,290179,2
6,29,2920,1628,2,290180,2
6,30,3009,764,1,300001,2
6,30,3007,0,1,300003,2
6,30,3009,764,1,300004,2
6,30,3009,764,1,300005,1
6,30,3009,764,1,300006,2
6,30,3009,764,1,300007,2
6,30,3026,0,1,300008,2
6,30,3026,0,1,300010,2
6,30,3007,1624,1,300011,1
6,30,3007,1624,1,300012,2
6,30,3007,1624,1,300013,2
6,30,3007,1624,1,300014,2
6,30,3007,1624,1,300016,2
6,30,3007,1624,1,300017,2
6,30,3007,1624,1,300018,2
6,30,3007,1624,1,300019,2
6,30,3000,0,1,300020,2
6,30,3018,914,2,300022,2
6,30,3018,914,2,300024,1
6,30,3018,914,2,300025,1
6,30,3018,914,2,300026,2
6,30,3018,914,2,300029,2
6,30,3012,334,2,300035,2
6,30,3012,334,2,300036,2
6,30,3012,334,2,300037,2
6,30,3012,0,2,300038,2
6,30,3012,0,1,300040,2
6,30,3014,120,2,300041,2
6,30,3014,120,2,300042,2
6,30,3014,120,2,300043,2
6,30,3014,120,2,300044,2
6,30,3014,120,2,300045,2
6,30,3014,120,2,300046,2
6,30,3014,120,2,300048,2
6,30,3014,120,2,300049,2
6,30,3014,120,2,300050,1
6,30,3024,1924,1,300051,2
6,30,3024,1924,1,300052,2
6,30,3024,1924,1,300053,2
6,30,3024,1924,1,300054,2
6,30,3024,1924,1,300055,2
6,30,3024,1924,1,300056,2
6,30,3024,1924,1,300057,2
6,30,3024,1924,1,300058,2
6,30,3024,1924,1,300059,2
6,30,3024,1924,1,300060,2
6,30,3024,1406,1,300061,2
6,30,3024,1406,1,300062,2
6,30,3024,1406,1,300063,2
6,30,3024,1406,1,300064,2
6,30,3024,0,1,300065,2
6,30,3024,1406,1,300069,2
6,30,3024,1406,1,300070,2
6,30,3025,2052,1,300072,2
6,30,3025,2052,1,300073,2
6,30,3025,2052,1,300074,2
6,30,3025,2052,1,300076,2
6,30,3025,2052,1,300077,2
6,30,3025,2052,1,300078,2
6,30,3025,2052,1,300079,2
6,30,3025,2052,1,300080,2
6,30,3005,2870,1,300081,2
6,30,3005,2870,1,300082,2
6,30,3005,0,1,300083,2
6,30,3005,0,1,300084,2
6,30,3005,2870,1,300085,2
6,30,3022,0,1,300086,2
6,30,3005,2870,1,300087,2
6,30,3005,2870,1,300088,2
6,30,3005,0,1,300089,2
6,30,3005,0,1,300090,2
6,30,3005,2942,1,300091,2
6,30,3005,2942,1,300092,2
1,37,3706,0,1,300093,2
6,30,3005,2942,1,300094,2
6,30,3005,0,1,300095,2
6,30,3005,2942,1,300096,2
6,30,3005,2942,1,300097,2
6,30,3005,2942,1,300098,2
6,30,3005,0,1,300099,2
6,30,3005,2942,1,300100,2
6,30,3010,1762,1,300101,2
1,23,2308,0,1,300102,2
6,30,3010,1762,1,300104,2
6,30,3010,1762,1,300105,1
1,23,2308,0,1,300106,2
6,30,3010,1762,1,300107,2
6,30,3010,1762,1,300109,2
6,30,3010,1762,1,300110,2
6,30,3009,0,1,300111,2
6,30,3009,1642,1,300113,2
6,30,3009,1642,1,300114,1
6,30,3009,1642,1,300115,2
6,30,3009,0,1,300118,2
6,30,3009,1642,1,300119,2
6,30,3009,0,1,300120,2
6,30,3020,322,1,300122,2
6,30,3020,322,1,300124,2
6,30,3020,322,1,300127,2
6,30,3020,322,1,300129,2
6,30,3020,322,1,300130,2
6,30,3002,1310,1,300131,2
6,30,3002,1310,1,300135,2
6,30,3002,0,1,300136,2
6,30,3002,1310,1,300137,2
6,30,3002,1310,1,300138,2
6,30,3002,0,1,300139,2
6,30,3021,0,1,300140,2
6,30,3002,1264,1,300141,2
6,30,3002,0,1,300142,2
6,30,3002,1264,1,300143,2
6,30,3007,0,1,300144,2
6,30,3002,0,1,300145,2
6,30,3002,1264,1,300146,2
6,30,3002,0,1,300147,2
6,30,3002,1264,1,300148,2
6,30,3002,1264,1,300149,2
6,30,3030,946,1,300151,2
6,30,3030,946,1,300152,2
6,30,3030,946,1,300153,2
6,30,3030,946,1,300154,2
6,30,3030,946,1,300156,1
6,30,3030,946,1,300157,2
6,30,3030,946,1,300158,2
6,30,3030,946,1,300159,2
6,30,3030,946,1,300160,2
6,30,3016,390,1,300161,2
6,30,3016,390,1,300162,2
6,30,3016,390,1,300163,1
6,30,3016,390,1,300164,1
6,30,3016,0,1,300165,2
6,24,2403,0,1,300166,1
6,30,3016,390,1,300167,2
6,30,3016,390,1,300168,2
6,30,3016,390,1,300169,2
6,30,3016,390,1,300170,2
6,30,3023,622,2,300171,2
6,30,3023,622,2,300172,2
6,30,3023,622,2,300173,2
6,30,3023,622,2,300174,2
6,30,3023,622,2,300175,2
6,30,3023,622,2,300176,2
6,30,3023,622,2,300177,2
6,30,3023,622,2,300178,2
6,30,3023,622,2,300179,2
6,30,3023,622,2,300180,2
6,30,3033,554,2,300181,2
6,30,3033,554,2,300182,2
6,30,3033,554,2,300183,2
6,30,3033,0,2,300184,1
6,30,3033,0,2,300185,2
6,30,3033,554,2,300186,2
6,30,3033,554,2,300187,2
6,30,3033,554,2,300188,2
6,30,3033,554,2,300190,1
6,30,3015,1688,2,300191,2
6,30,3015,1688,2,300192,2
1,23,2308,0,1,300193,2
6,30,3015,1688,2,300194,2
6,30,3015,1688,2,300195,1
6,30,3015,1688,2,300196,2
6,30,3015,1688,2,300197,2
1,23,2308,0,1,300198,2
1,23,2308,0,1,300199,2
6,30,3015,1688,2,300200,2
6,30,3032,1088,1,300201,2
6,30,3032,1088,1,300202,2
6,30,3032,1088,1,300203,2
6,30,3032,0,1,300204,2
6,30,3032,1088,1,300207,2
6,30,3032,1088,1,300208,2
6,30,3032,1088,1,300209,2
6,30,3032,1088,1,300210,2
6,30,3032,520,2,300211,2
6,30,3032,520,2,300213,2
6,30,3032,520,2,300214,2
6,30,3032,520,2,300217,1
6,30,3032,520,2,300218,2
6,30,3032,520,2,300220,1
6,30,3019,0,2,300221,2
6,30,3004,216,2,300222,2
6,30,3004,0,2,300223,2
6,30,3004,216,2,300225,2
6,30,3004,216,2,300226,2
6,30,3004,216,2,300227,2
6,30,3004,216,2,300228,2
6,30,3004,216,2,300229,2
6,30,3004,216,2,300230,2
1,31,3105,2914,1,310001,1
1,31,3105,2914,1,310002,2
1,31,3105,2914,1,310003,1
1,31,3105,2914,1,310004,2
1,31,3105,2914,1,310005,1
1,31,3105,2914,1,310006,1
1,31,3105,2914,1,310007,2
1,31,3105,2914,1,310008,2
1,31,3105,2914,1,310009,2
1,31,3105,2914,1,310010,2
1,31,3101,604,2,310011,2
1,31,3101,604,2,310012,2
1,31,3101,604,2,310013,2
1,31,3101,604,2,310014,1
1,31,3105,0,2,310015,2
1,31,3101,604,2,310016,1
1,31,3101,604,2,310017,1
1,31,3102,0,2,310018,2
1,31,3101,604,2,310019,2
1,31,3101,604,2,310020,2
1,31,3115,680,2,310021,2
1,31,3115,680,2,310022,2
1,31,3115,680,2,310023,2
1,31,3115,680,2,310024,1
1,31,3115,680,2,310025,1
1,31,3115,680,2,310026,2
1,31,3115,680,2,310027,2
1,31,3115,680,2,310028,2
1,31,3115,680,2,310029,2
1,31,3115,680,2,310030,2
1,31,3111,2966,2,310031,2
1,31,3111,2966,2,310032,2
1,31,3111,2966,2,310033,1
1,31,3111,2966,2,310034,2
1,31,3111,2966,2,310035,2
1,31,3111,2966,2,310036,2
1,31,3111,2966,2,310037,2
1,31,3111,2966,2,310038,2
1,31,3111,2966,2,310039,2
1,31,3111,2966,2,310040,2
1,31,3107,1092,2,310041,2
1,31,3107,1092,2,310042,2
1,31,3107,1092,2,310043,1
1,31,3107,1092,2,310044,1
1,31,3107,1092,2,310045,1
1,31,3107,1092,2,310046,2
1,31,3107,1092,2,310047,1
1,31,3107,1092,2,310048,1
1,31,3107,1092,2,310049,1
1,31,3107,1092,2,310050,2
1,31,3107,724,1,310051,2
1,31,3107,724,1,310052,2
1,31,3107,724,1,310053,2
1,31,3107,724,1,310054,2
1,31,3107,724,1,310055,1
1,31,3107,724,1,310056,1
1,31,3107,724,1,310057,2
1,31,3107,724,1,310058,2
1,31,3107,724,1,310059,2
1,31,3107,724,1,310060,2
1,31,3113,332,2,310061,2
1,31,3113,332,2,310062,2
1,31,3113,332,2,310063,2
1,31,3113,332,2,310064,2
1,31,3113,332,2,310065,2
1,31,3113,332,2,310066,2
1,31,3113,332,2,310067,2
1,31,3113,332,2,310068,2
1,31,3113,332,2,310069,2
1,31,3113,332,2,310070,2
1,31,3109,1026,2,310071,2
1,31,3109,1026,2,310072,2
1,31,3109,1026,2,310073,1
1,31,3109,1026,2,310074,2
1,31,3109,1026,2,310075,2
1,31,3109,1026,2,310076,2
1,31,3109,1026,2,310077,2
1,31,3109,1026,2,310078,2
1,31,3109,1026,2,310079,2
1,31,3109,1026,2,310080,2
1,31,3112,350,2,310081,2
1,31,3112,350,2,310082,2
1,31,3112,350,2,310083,2
1,31,3112,350,2,310084,2
1,31,3112,350,2,310085,2
1,31,3112,350,2,310086,2
1,31,3112,350,2,310087,2
1,31,3112,350,2,310088,2
1,31,3112,350,2,310089,2
1,31,3112,350,2,310090,2
1,31,3116,1344,2,310091,1
1,31,3116,1344,2,310092,2
1,31,3116,1344,2,310093,2
1,31,3116,1344,2,310094,2
1,31,3116,1344,2,310095,2
1,31,3116,1344,2,310096,2
1,31,3116,1344,2,310097,2
1,31,3116,1344,2,310098,2
1,31,3116,1344,2,310099,2
1,31,3116,1344,2,310100,2
1,31,3103,874,2,310101,2
1,31,3103,874,2,310102,2
1,31,3103,874,2,310103,2
1,31,3103,874,2,310104,2
1,31,3103,874,2,310105,2
1,31,3103,874,2,310106,2
1,31,3103,874,2,310107,2
1,31,3103,874,2,310108,2
1,31,3103,874,2,310109,2
1,31,3103,874,2,310110,2
5,32,3215,2978,1,320001,2
5,32,3215,0,1,320002,2
5,32,3215,2978,1,320006,2
4,14,1404,0,1,320007,2
5,32,3215,0,1,320008,2
5,32,3215,0,1,320009,2
5,32,3215,2978,1,320010,2
5,32,3222,2780,1,320011,2
5,32,3222,2780,1,320012,2
5,32,3222,2780,1,320013,2
5,32,3222,2780,1,320015,2
5,32,3222,2780,1,320016,1
5,32,3222,2780,1,320017,2
5,32,3222,2780,1,320018,2
5,32,3222,2780,1,320019,2
5,32,3222,2780,1,320020,2
5,32,3218,0,2,320021,1
5,32,3218,296,2,320022,2
5,32,3218,296,2,320024,2
5,32,3218,0,2,320025,2
5,32,3218,296,2,320026,1
5,32,3218,296,2,320027,2
5,32,3218,0,2,320028,2
5,32,3218,296,2,320029,2
5,32,3218,296,2,320030,1
5,32,3223,578,2,320031,1
5,32,3223,578,2,320032,2
5,32,3223,578,2,320033,2
5,32,3223,578,2,320034,2
5,32,3223,578,2,320035,1
5,32,3223,578,2,320036,2
5,32,3223,578,2,320037,1
5,32,3223,578,2,320038,2
5,32,3209,0,1,320039,2
5,32,3223,578,2,320040,2
5,32,3209,1208,1,320041,2
5,32,3209,1208,1,320042,2
5,32,3209,1208,1,320043,2
5,32,3209,1208,1,320044,2
5,32,3209,1208,1,320045,2
5,32,3209,1208,1,320047,2
5,32,3209,1208,1,320048,2
5,32,3209,1208,1,320049,2
5,32,3209,1208,1,320050,2
5,32,3213,128,2,320051,2
5,32,3213,128,2,320052,2
5,32,3213,128,2,320053,2
5,32,3215,0,1,320054,2
5,32,3215,4712,1,320055,2
5,32,3215,4712,1,320056,2
5,32,3215,0,1,320057,2
5,32,3215,4712,1,320061,2
4,16,1611,0,2,320062,2
5,32,3215,4712,1,320063,2
5,32,3215,1896,1,320065,2
5,32,3215,1896,1,320066,2
5,32,3215,1896,1,320067,2
5,32,3215,1896,1,320068,2
5,32,3215,1896,1,320069,1
5,32,3215,1896,1,320070,2
5,32,3215,1896,1,320071,2
5,32,3215,1896,1,320072,2
5,32,3215,1896,1,320073,2
5,32,3206,276,2,320074,2
5,32,3206,276,2,320075,2
5,32,3206,276,2,320076,2
5,32,3206,276,2,320077,2
5,32,3206,276,2,320078,2
5,32,3206,276,2,320079,2
5,32,3206,276,2,320080,2
5,32,3206,276,2,320081,2
5,32,3206,276,2,320082,2
5,32,3206,276,2,320083,2
5,32,3208,2244,2,320084,2
5,32,3208,2244,2,320085,1
5,32,3208,2244,2,320086,1
5,32,3208,2244,2,320087,2
5,32,3208,2244,2,320088,2
5,32,3208,2244,2,320089,2
5,32,3208,2244,2,320090,2
5,32,3208,2244,2,320091,2
5,32,3208,2244,2,320092,2
5,32,3208,2244,2,320093,2
5,32,3204,346,1,320094,2
5,32,3204,346,1,320095,1
5,32,3204,346,1,320096,1
5,32,3204,346,1,320097,2
5,32,3204,346,1,320098,2
5,32,3204,346,1,320099,2
5,32,3204,346,1,320100,2
5,32,3204,346,1,320101,2
5,32,3204,346,1,320102,2
5,32,3204,346,1,320103,1
5,32,3201,2034,2,320104,2
5,32,3201,2034,2,320105,2
5,32,3201,2034,2,320106,2
5,32,3222,1624,1,320107,1
5,32,3222,0,1,320108,2
5,32,3222,1624,1,320109,2
5,32,3222,1624,1,320110,2
5,32,3222,1624,1,320111,2
5,32,3222,1624,1,320112,2
5,32,3222,1624,1,320113,2
5,32,3222,1624,1,320114,2
5,32,3222,1624,1,320115,2
5,32,3222,1624,1,320116,2
5,32,3201,2034,2,320117,2
5,32,3201,2034,2,320118,1
5,32,3201,2034,2,320119,2
5,32,3201,2034,2,320120,2
5,32,3201,2034,2,320121,2
5,32,3201,2034,2,320122,2
5,32,3201,2034,2,320123,2
5,32,3203,2644,2,320124,2
5,32,3203,2644,2,320125,2
5,32,3203,0,2,320126,1
5,32,3203,2644,2,320127,2
5,32,3203,2644,2,320128,1
5,32,3203,2644,2,320129,2
5,32,3203,2644,2,320130,2
5,32,3203,2644,2,320131,2
5,32,3203,2644,2,320132,2
5,32,3203,2644,2,320133,2
5,32,3202,84,2,320134,2
5,32,3202,84,2,320135,1
5,32,3202,84,2,320136,2
5,32,3202,84,2,320137,2
5,32,3202,84,2,320138,2
5,32,3202,84,2,320139,1
5,32,3202,84,2,320140,1
5,32,3202,84,2,320141,1
5,32,3202,84,2,320142,2
5,32,3202,84,2,320143,2
5,32,3216,1184,2,320144,2
5,32,3216,1184,2,320145,2
5,32,3216,1184,2,320146,1
5,32,3216,1184,2,320147,2
5,32,3216,1184,2,320148,2
5,32,3216,1184,2,320149,2
5,32,3216,1184,2,320150,2
5,32,3223,390,2,320151,2
5,32,3223,390,2,320152,2
5,32,3223,390,2,320153,2
5,32,3223,0,1,320154,2
5,32,3223,0,1,320155,2
5,32,3223,390,2,320156,2
5,32,3223,390,2,320157,2
5,32,3223,390,2,320158,2
5,32,3223,390,2,320159,2
5,32,3223,390,2,320160,2
5,32,3221,132,2,320161,2
5,32,3221,132,2,320162,2
5,32,3221,132,2,320163,2
5,32,3221,132,2,320164,1
5,32,3221,132,2,320165,2
5,32,3221,132,2,320166,2
5,32,3221,132,2,320167,2
5,32,3221,132,2,320168,2
5,32,3221,132,2,320169,2
5,32,3221,132,2,320170,2
5,32,3210,1692,2,320171,2
5,32,3210,1692,2,320172,2
5,32,3210,1692,2,320173,2
5,32,3210,1692,2,320174,2
5,32,3210,1692,2,320175,2
5,32,3210,1692,2,320176,2
5,32,3210,1692,2,320177,2
5,32,3210,1692,2,320178,2
5,32,3210,1692,2,320179,2
5,32,3215,0,1,320180,2
5,32,3213,128,2,320181,2
5,32,3213,128,2,320182,2
5,32,3213,128,2,320183,2
5,32,3213,128,2,320184,1
5,32,3215,0,1,320185,2
5,32,3213,128,2,320186,2
5,32,3216,1184,2,320187,2
5,32,3216,1184,2,320188,2
5,32,3216,1184,2,320189,2
5,32,3207,1464,2,320190,2
5,32,3213,128,2,320191,2
5,32,3212,314,2,320192,2
5,32,3212,314,2,320193,2
5,32,3212,314,2,320194,2
5,32,3212,314,2,320195,2
5,32,3207,1464,2,320196,2
5,32,3207,1464,2,320197,2
5,32,3207,1464,2,320198,2
5,32,3207,0,2,320199,2
5,32,3207,1464,2,320200,2
5,32,3207,1464,2,320201,1
5,32,3207,1464,2,320202,2
5,32,3207,1464,2,320203,1
5,32,3207,1464,2,320204,2
5,32,3212,314,2,320205,1
5,32,3212,314,2,320206,2
5,32,3212,314,2,320207,2
5,32,3212,314,2,320208,2
5,32,3212,314,2,320209,2
5,32,3212,314,2,320210,2
3,33,3321,1182,1,330001,2
3,33,3321,1182,1,330002,1
3,33,3321,1182,1,330003,2
3,33,3321,1182,1,330004,1
3,33,3321,1182,1,330005,1
3,33,3321,1182,1,330006,1
3,33,3321,1182,1,330007,1
3,33,3321,1182,1,330008,2
3,33,3321,1182,1,330009,2
3,33,3321,1182,1,330010,2
3,33,3311,702,1,330011,2
3,33,3311,702,1,330012,2
3,33,3311,702,1,330013,2
3,33,3311,702,1,330014,2
3,33,3311,702,1,330015,2
3,33,3311,702,1,330016,2
3,33,3311,702,1,330017,1
3,33,3311,702,1,330018,1
3,33,3311,702,1,330019,1
3,33,3311,702,1,330020,2
3,33,3310,476,2,330021,2
3,33,3310,476,2,330022,2
3,33,3310,476,2,330023,1
3,33,3310,476,2,330024,2
3,33,3310,476,2,330025,2
3,33,3310,476,2,330026,1
3,33,3310,476,2,330027,1
3,33,3310,476,2,330028,2
3,33,3310,476,2,330029,2
3,33,3310,476,2,330030,2
3,33,3323,92,2,330031,1
3,33,3323,92,2,330032,1
3,33,3323,92,2,330033,2
3,33,3323,92,2,330034,2
3,33,3323,92,2,330035,2
3,33,3323,92,2,330036,1
3,33,3323,92,2,330037,2
3,33,3323,92,2,330038,2
3,33,3323,92,2,330039,1
3,33,3323,92,2,330040,2
3,33,3318,30,2,330041,2
3,33,3318,30,2,330042,2
3,33,3318,30,2,330043,2
3,33,3318,30,2,330044,2
3,33,3318,30,2,330045,2
3,33,3318,30,2,330046,2
3,33,3318,30,2,330047,2
3,33,3318,30,2,330048,2
3,33,3318,30,2,330049,2
3,33,3318,30,2,330050,2
3,33,3313,930,2,330051,1
3,33,3313,930,2,330052,2
3,33,3313,930,2,330053,2
3,33,3313,930,2,330054,2
3,33,3313,930,2,330055,2
3,33,3313,930,2,330056,1
3,33,3313,930,2,330057,2
3,33,3313,930,2,330058,2
3,33,3313,930,2,330059,1
3,33,3313,930,2,330060,1
3,33,3304,418,2,330061,2
3,33,3304,418,2,330062,2
3,33,3304,418,2,330063,2
3,33,3304,418,2,330064,1
3,33,3304,418,2,330065,2
3,33,3304,418,2,330066,2
3,33,3304,418,2,330067,2
3,33,3304,418,2,330068,2
3,33,3304,418,2,330069,2
3,33,3304,418,2,330070,2
3,33,3307,688,2,330071,2
3,33,3307,688,2,330072,2
3,33,3307,688,2,330073,1
3,33,3307,688,2,330074,1
3,33,3307,688,2,330075,2
3,33,3307,688,2,330076,2
3,33,3307,688,2,330077,2
3,33,3307,688,2,330078,2
3,33,3307,688,2,330079,2
3,33,3307,688,2,330080,2
2,34,3401,526,2,340001,1
2,34,3401,526,2,340002,2
2,34,3401,526,2,340003,2
2,34,3401,526,2,340004,2
2,34,3401,526,2,340005,1
2,34,3401,526,2,340007,2
2,34,3401,0,2,340008,2
2,34,3401,526,2,340009,2
2,34,3404,0,2,340010,2
2,34,3415,268,2,340011,2
2,34,3415,268,2,340012,2
2,34,3415,268,2,340013,2
2,34,3415,268,2,340014,2
2,34,3405,0,2,340015,2
2,34,3415,268,2,340016,2
2,34,3415,268,2,340017,2
2,34,3415,268,2,340018,2
2,34,3415,268,2,340019,2
2,34,3415,268,2,340020,2
2,34,3405,0,2,340021,2
2,34,3405,1706,2,340022,2
2,34,3405,1706,2,340023,1
2,34,3405,1706,2,340025,2
2,34,3405,1706,2,340026,2
2,34,3405,1706,2,340027,2
2,34,3402,0,2,340028,1
2,34,3405,0,2,340029,2
2,34,3405,1706,2,340030,1
2,34,3405,456,2,340032,2
2,34,3405,456,2,340033,1
2,34,3405,456,2,340034,2
2,34,3405,456,2,340035,2
2,34,3405,456,2,340036,2
2,34,3405,456,2,340037,2
2,34,3405,456,2,340038,2
2,34,3405,456,2,340039,2
2,34,3405,456,2,340040,2
2,34,3410,42,2,340041,2
2,34,3410,42,2,340042,2
2,34,3410,42,2,340043,2
2,34,3410,42,2,340044,2
2,34,3410,42,2,340045,2
2,34,3410,42,2,340046,2
2,34,3410,42,2,340047,2
2,34,3410,42,2,340048,2
2,34,3410,42,2,340049,2
2,34,3410,42,2,340050,2
2,34,3412,156,2,340051,2
2,34,3412,156,2,340052,2
2,34,3412,156,2,340053,2
2,34,3412,156,2,340054,2
2,34,3412,0,2,340055,2
2,34,3412,156,2,340056,2
2,34,3412,156,2,340057,2
2,34,3412,156,2,340058,2
2,34,3412,156,2,340059,2
2,34,3412,156,2,340060,2
2,34,3413,262,2,340061,2
2,34,3413,262,2,340062,1
2,34,3413,262,2,340063,2
2,34,3413,262,2,340064,2
2,34,3413,262,2,340065,2
2,34,3413,262,2,340066,2
2,34,3413,262,2,340067,2
2,34,3413,262,2,340068,2
2,34,3413,262,2,340069,2
2,34,3413,262,2,340070,2
2,34,3403,198,2,340071,2
2,34,3403,198,2,340072,2
2,34,3403,198,2,340073,2
2,34,3403,198,2,340074,1
2,34,3403,198,2,340075,1
2,34,3403,198,2,340076,2
2,34,3403,198,2,340077,1
