"zone","state","lga","sector","ea","hhid","s15bq1","tracked_obs"
6,24,2403,1,0,240020,2,1
6,24,2403,1,3592,240021,2,0
6,24,2403,1,3592,240022,2,0
6,24,2403,1,3592,240024,2,0
6,24,2403,1,3592,240025,2,0
6,24,2403,1,3592,240026,2,0
6,24,2403,1,3592,240027,2,0
6,27,2703,1,0,240028,2,1
6,24,2403,1,3592,240030,2,0
6,24,2403,1,674,240031,2,0
6,24,2403,1,674,240032,2,0
6,24,2403,1,674,240033,2,0
6,24,2403,1,674,240034,1,0
6,24,2403,1,674,240035,2,0
6,24,2403,1,674,240036,2,0
6,24,2403,1,674,240038,2,0
6,24,2403,1,674,240039,2,0
6,24,2403,1,674,240040,2,0
6,24,2401,1,766,240041,2,0
6,24,2401,1,0,240042,2,1
6,27,2707,1,0,240043,2,0
6,24,2401,1,766,240044,2,0
6,24,2401,1,766,240045,2,0
6,24,2401,1,766,240047,2,0
6,24,2401,1,766,240048,2,0
6,24,2401,1,766,240049,2,0
6,24,2401,1,766,240050,2,0
6,24,2403,1,7586,240051,2,0
6,24,2403,1,7586,240052,2,0
6,24,2403,1,7586,240053,2,0
6,24,2403,1,7586,240055,2,0
6,24,2403,1,7586,240056,2,0
6,24,2403,1,7586,240057,2,0
6,24,2403,1,7586,240058,2,3
6,24,2403,1,7586,240059,2,0
6,24,2403,1,7586,240060,2,0
6,24,2420,1,402,240061,2,0
6,24,2420,1,402,240062,2,0
6,24,2420,1,0,240063,2,1
6,24,2404,1,0,240064,2,1
6,24,2420,1,402,240065,2,0
6,24,2420,1,402,240066,2,0
6,24,2420,1,402,240067,2,0
6,24,2420,1,402,240068,,0
6,24,2420,1,402,240070,2,0
6,24,2418,1,1770,240071,2,0
6,24,2418,1,1770,240072,2,0
6,24,2418,1,1770,240073,2,0
6,24,2418,1,1770,240075,2,0
6,24,2418,1,1770,240076,2,0
6,24,2418,1,1770,240077,2,0
6,24,2418,1,1770,240078,2,0
6,24,2418,1,1770,240079,2,0
6,24,2418,1,1770,240080,2,0
6,24,2420,1,0,240081,2,1
6,24,2419,1,330,240083,2,0
6,24,2419,1,330,240084,2,0
6,24,2419,1,330,240085,2,0
6,24,2419,1,330,240086,2,0
6,24,2419,1,330,240087,2,0
6,24,2419,1,330,240088,2,0
6,24,2419,1,330,240089,2,0
6,24,2419,1,330,240090,2,0
6,24,2412,1,2798,240091,2,0
6,24,2412,1,2798,240092,2,0
6,24,2412,1,2798,240093,2,0
6,24,2412,1,2798,240094,2,0
6,24,2412,1,2798,240095,2,0
6,24,2412,1,2798,240096,1,0
6,24,2412,1,2798,240097,2,0
6,24,2412,1,2798,240098,2,0
6,24,2412,1,2798,240099,2,0
6,24,2412,1,2798,240100,2,0
6,24,2417,1,112,240101,2,0
6,24,2417,1,112,240102,2,0
6,24,2417,1,112,240103,2,0
6,24,2417,1,112,240104,2,0
6,24,2417,1,112,240105,2,0
6,24,2417,1,112,240106,2,0
6,24,2417,1,112,240107,2,0
6,24,2417,1,112,240108,2,0
6,24,2417,1,112,240109,2,0
6,24,2417,1,112,240110,2,0
6,24,2405,1,134,240111,2,0
6,24,2405,1,134,240112,2,0
6,24,2405,1,134,240113,2,0
6,24,2405,1,134,240114,2,0
6,24,2405,1,134,240115,2,0
6,24,2405,1,134,240116,2,0
6,24,2405,1,134,240117,2,0
6,24,2405,1,134,240119,2,0
6,24,2405,1,134,240120,2,0
6,24,2413,1,306,240121,2,0
6,24,2413,1,306,240122,2,0
6,24,2413,1,306,240123,2,0
6,24,2413,1,306,240124,2,0
6,24,2413,1,306,240125,2,0
6,27,2715,1,0,240126,2,1
6,24,2413,1,306,240127,2,0
6,24,2413,1,306,240128,2,0
6,24,2413,1,306,240129,2,0
6,24,2412,1,0,240130,2,1
6,24,2417,1,924,240131,2,0
6,24,2417,1,924,240132,2,0
6,24,2417,1,924,240133,2,0
6,27,2703,1,0,240135,2,1
6,24,2417,1,924,240136,2,0
6,24,2417,1,924,240137,1,0
6,24,2417,1,924,240139,2,0
6,24,2417,1,924,240140,2,0
6,28,2802,2,0,240141,2,1
6,24,2408,1,2074,240142,2,0
6,24,2408,1,2074,240143,2,0
6,24,2408,1,0,240144,2,1
6,24,2408,1,2074,240145,2,0
6,24,2408,1,2074,240146,2,0
6,24,2408,1,2074,240147,2,0
6,24,2408,1,0,240148,2,1
6,24,2408,1,2074,240149,2,0
6,24,2408,1,2074,240150,2,0
6,24,2411,1,788,240151,2,0
6,24,2411,1,788,240154,,0
6,24,2404,1,0,240155,2,1
6,24,2411,1,788,240157,2,0
6,24,2411,1,0,240158,2,1
6,24,2411,1,788,240160,2,0
6,24,2407,2,396,240161,1,0
6,24,2407,2,396,240162,2,0
6,24,2407,2,396,240163,,0
6,24,2407,2,396,240164,2,0
6,24,2407,2,396,240165,2,0
6,24,2407,2,396,240166,2,0
6,24,2407,2,396,240167,2,0
6,24,2407,2,396,240168,2,0
6,24,2407,2,396,240170,2,0
1,25,2508,1,2788,250001,2,0
1,25,2508,1,2788,250002,2,0
1,25,2508,1,2788,250003,2,0
1,25,2508,1,2788,250004,2,0
1,25,2508,1,2788,250005,2,0
1,25,2508,1,2788,250007,2,0
1,25,2508,1,2788,250008,2,0
1,25,2508,1,2788,250009,2,0
1,25,2508,1,2788,250010,2,0
1,25,2504,2,222,250011,2,0
1,25,2504,2,222,250012,2,0
1,25,2504,2,0,250013,2,1
1,25,2504,2,222,250014,2,0
1,25,2504,2,222,250015,2,0
1,25,2504,2,222,250016,2,0
1,25,2504,2,222,250017,2,0
1,25,2504,2,222,250018,2,0
1,25,2504,2,222,250019,1,0
1,25,2504,2,222,250020,2,0
1,25,2509,2,248,250021,2,0
1,25,2509,2,248,250022,2,0
1,25,2509,2,248,250023,2,0
1,25,2509,2,248,250024,2,0
1,25,2509,2,248,250025,2,0
1,25,2509,2,248,250026,2,0
1,25,2509,2,248,250028,1,0
1,25,2509,2,248,250029,2,0
1,25,2509,2,248,250030,2,0
1,25,2507,2,814,250031,2,0
1,25,2507,2,814,250032,2,0
1,25,2507,2,814,250033,1,0
1,25,2507,2,814,250034,2,0
1,25,2507,2,814,250035,2,0
1,25,2507,2,814,250036,2,0
1,25,2507,2,814,250037,2,0
1,25,2507,2,814,250038,2,0
1,25,2507,2,814,250039,2,0
1,25,2507,2,814,250040,1,0
1,25,2513,2,128,250041,2,0
1,25,2513,2,128,250042,2,0
1,25,2513,2,128,250043,2,0
1,25,2513,2,128,250044,2,0
1,25,2513,2,128,250045,2,0
1,25,2513,2,128,250046,2,0
1,25,2513,2,128,250047,2,0
1,25,2513,2,128,250048,2,0
1,25,2513,2,128,250049,2,0
1,25,2513,2,128,250050,2,0
1,25,2502,2,728,250052,2,0
1,25,2502,2,728,250053,2,0
1,25,2502,2,728,250054,2,0
1,25,2502,2,728,250055,2,0
1,25,2502,2,728,250056,2,0
1,25,2503,2,0,250057,2,1
1,25,2502,2,728,250058,2,0
1,25,2502,2,728,250059,2,0
1,25,2511,2,1424,250061,2,0
1,25,2511,2,1424,250062,2,0
1,25,2511,2,1424,250063,2,0
1,25,2511,2,1424,250064,2,0
1,25,2511,2,1424,250065,2,0
1,25,2508,2,0,250066,2,3
1,25,2511,2,1424,250067,2,0
1,25,2511,2,1424,250068,2,0
3,33,3304,2,0,250069,1,1
1,25,2511,2,1424,250070,2,0
1,26,2606,1,516,260001,2,0
1,26,2606,1,516,260002,2,0
1,26,2606,1,516,260003,2,0
1,26,2606,1,516,260004,2,0
1,26,2606,1,516,260005,2,0
1,26,2606,1,516,260006,2,0
1,26,2606,1,516,260007,1,0
1,26,2606,1,516,260008,2,0
1,26,2606,1,516,260009,2,0
1,26,2606,1,516,260010,2,0
1,26,2623,2,1688,260011,2,0
1,26,2623,2,1688,260012,2,0
1,26,2623,2,1688,260013,2,0
1,26,2623,2,1688,260014,2,0
1,26,2623,2,1688,260015,2,0
1,26,2623,2,1688,260016,2,0
1,26,2623,2,1688,260017,1,0
1,26,2623,2,1688,260018,2,0
1,26,2623,2,1688,260019,2,0
1,26,2623,2,1688,260020,2,0
1,26,2618,2,1276,260021,1,0
1,26,2618,2,1276,260022,1,0
1,26,2618,2,1276,260023,2,0
1,26,2618,2,1276,260024,2,0
1,26,2618,2,1276,260025,2,0
1,26,2618,2,1276,260026,2,0
1,26,2618,2,1276,260027,1,0
1,26,2618,2,1276,260028,2,0
1,26,2618,2,1276,260029,2,0
1,26,2618,2,1276,260030,2,0
1,26,2618,2,494,260031,1,0
1,26,2618,2,494,260032,2,0
1,26,2618,2,494,260033,2,0
1,26,2618,2,494,260034,2,0
1,26,2618,2,494,260035,2,0
1,26,2618,2,494,260036,2,0
1,26,2618,2,494,260037,2,0
1,26,2618,2,494,260038,2,0
1,26,2618,2,494,260039,1,0
1,26,2618,2,494,260040,2,0
1,26,2621,1,940,260041,2,0
1,26,2621,1,940,260042,2,0
1,26,2621,1,940,260043,2,0
1,26,2621,1,940,260044,2,0
1,26,2621,1,940,260045,2,0
1,26,2621,1,940,260046,2,0
1,26,2621,1,940,260047,2,0
1,26,2621,1,940,260048,2,0
1,26,2621,1,940,260049,2,0
1,26,2621,1,940,260050,2,0
1,26,2615,2,2196,260051,2,0
1,26,2615,2,2196,260052,2,0
1,26,2615,2,2196,260053,2,0
1,26,2615,2,2196,260054,2,0
1,26,2615,2,2196,260055,2,0
1,26,2615,2,2196,260056,2,0
1,26,2615,2,2196,260057,2,0
1,26,2615,2,2196,260058,2,0
1,26,2615,2,2196,260059,2,0
1,26,2615,2,2196,260060,2,0
1,26,2615,2,2178,260061,2,0
1,26,2615,2,2178,260062,1,0
1,26,2615,2,2178,260063,2,0
1,26,2615,2,2178,260064,2,0
1,26,2615,2,2178,260065,2,0
1,26,2615,2,2178,260066,2,0
1,26,2615,2,2178,260067,2,0
1,26,2615,2,2178,260068,2,0
1,26,2615,2,2178,260069,2,0
1,26,2615,2,2178,260070,2,0
1,26,2621,2,100,260071,2,0
1,26,2621,2,100,260072,2,0
1,26,2621,2,100,260073,2,0
1,26,2621,2,100,260074,2,0
1,26,2621,2,100,260075,2,0
1,26,2621,2,100,260076,2,0
1,26,2621,2,100,260077,2,0
1,26,2621,2,100,260078,2,0
1,26,2621,2,100,260079,2,0
1,26,2621,2,100,260080,2,0
1,26,2611,2,424,260081,2,0
1,26,2611,2,424,260082,2,0
1,26,2611,2,424,260083,2,0
1,26,2611,2,424,260084,2,0
1,26,2611,2,424,260085,2,0
1,26,2611,2,424,260086,2,0
1,26,2611,2,424,260087,2,0
1,26,2611,2,424,260088,2,0
1,26,2611,2,424,260089,2,0
1,26,2611,2,424,260090,2,0
1,26,2605,2,594,260091,2,0
1,26,2605,2,594,260092,2,0
1,26,2605,2,594,260093,2,0
1,26,2605,2,594,260094,2,0
1,26,2605,2,594,260095,2,0
1,26,2605,2,594,260096,2,0
1,26,2605,2,594,260097,2,0
1,26,2605,2,594,260098,2,0
1,26,2605,2,594,260099,2,0
1,26,2605,2,594,260100,2,0
1,26,2603,1,1786,260101,2,0
1,26,2603,1,1786,260102,1,0
1,26,2603,1,1786,260103,2,0
1,26,2603,1,1786,260104,1,0
1,26,2603,1,1786,260105,2,0
1,26,2603,1,1786,260106,2,0
1,26,2603,1,1786,260107,2,0
1,26,2603,1,1786,260108,2,0
1,26,2603,1,1786,260109,2,0
1,26,2603,1,1786,260110,2,0
1,26,2603,1,658,260111,2,0
1,26,2603,1,658,260112,2,0
1,26,2603,1,658,260113,2,0
1,26,2603,1,658,260114,2,0
1,26,2603,1,658,260115,2,0
1,26,2603,1,658,260116,2,0
1,26,2603,1,658,260117,2,0
1,26,2603,1,658,260118,2,0
1,26,2603,1,658,260119,2,0
1,26,2603,1,658,260120,2,0
1,26,2613,2,2248,260121,2,0
1,26,2613,2,2248,260122,2,0
1,26,2613,2,2248,260123,2,0
1,26,2613,2,2248,260124,1,0
1,26,2613,2,2248,260125,2,0
1,26,2613,2,2248,260126,2,0
1,26,2613,2,2248,260127,2,0
1,26,2613,2,2248,260128,2,0
1,26,2613,2,2248,260129,2,0
1,26,2613,2,2248,260130,2,0
1,26,2608,2,820,260131,2,0
1,26,2608,2,820,260132,2,0
1,26,2608,2,820,260133,2,0
1,26,2608,2,820,260134,2,0
1,26,2608,2,820,260135,2,0
1,26,2608,2,820,260136,2,0
1,26,2608,2,820,260137,2,0
1,26,2608,2,820,260138,2,0
1,26,2608,2,820,260139,2,0
1,26,2608,2,820,260140,2,0
1,26,2601,2,822,260141,2,0
1,26,2601,2,822,260142,2,0
1,26,2601,2,822,260143,2,0
1,26,2601,2,822,260144,2,0
1,26,2601,2,822,260145,2,0
1,26,2601,2,822,260146,2,0
1,26,2601,2,822,260147,2,0
1,26,2601,2,822,260148,2,0
1,26,2601,2,822,260149,2,0
1,26,2601,2,822,260150,2,0
1,26,2613,2,1462,260151,2,0
1,26,2613,2,1462,260152,1,0
1,26,2613,2,1462,260153,2,0
1,26,2613,2,1462,260154,2,0
1,26,2613,2,1462,260155,2,0
1,26,2613,2,1462,260156,2,0
1,26,2613,2,1462,260157,2,0
1,26,2613,2,1462,260158,2,0
1,26,2613,2,1462,260159,2,0
1,26,2613,2,1462,260160,2,0
1,26,2616,2,254,260161,2,0
1,26,2616,2,254,260162,2,0
1,26,2616,2,254,260163,2,0
1,26,2616,2,254,260164,2,0
1,26,2616,2,254,260165,2,0
1,26,2616,2,254,260166,2,0
1,26,2616,2,254,260167,2,0
1,26,2616,2,254,260168,2,0
1,26,2616,2,254,260169,2,0
1,26,2616,2,254,260170,2,0
1,26,2625,2,926,260171,2,0
1,26,2625,2,926,260172,2,0
1,26,2625,2,926,260173,2,0
1,26,2625,2,926,260174,2,0
1,26,2625,2,926,260175,2,0
1,26,2625,2,926,260176,2,0
1,26,2625,2,926,260177,2,0
1,26,2625,2,926,260178,2,0
1,26,2625,2,926,260179,2,0
1,26,2625,2,926,260180,2,0
6,27,2701,1,506,270001,2,0
6,27,2701,1,506,270002,2,0
6,27,2701,1,0,270003,2,1
6,27,2701,1,506,270004,2,0
6,27,2701,1,0,270005,2,0
6,27,2701,1,506,270006,2,0
6,27,2701,1,0,270007,2,0
6,27,2701,1,506,270008,2,0
6,27,2701,1,506,270009,2,0
6,27,2701,1,0,270010,2,0
6,27,2704,2,204,270011,2,0
6,27,2704,2,204,270012,2,0
6,27,2704,1,0,270014,1,0
6,27,2704,2,204,270015,2,0
6,27,2704,2,204,270016,2,0
6,27,2704,2,204,270017,2,0
6,27,2704,2,204,270019,2,0
6,27,2704,2,204,270020,2,0
6,27,2715,2,752,270021,2,0
6,27,2715,2,752,270022,2,0
6,27,2701,1,0,270023,1,1
6,27,2715,2,752,270024,2,0
6,27,2715,2,752,270025,2,0
6,27,2715,2,752,270026,2,0
6,27,2715,2,752,270027,2,0
6,27,2715,2,752,270028,2,0
6,27,2715,1,0,270029,2,1
6,27,2715,2,752,270030,2,0
6,27,2709,1,1646,270031,2,0
6,27,2709,1,1646,270032,2,3
6,27,2709,1,1646,270033,2,0
6,27,2709,1,1646,270034,2,0
6,27,2709,1,1646,270035,2,0
6,27,2709,1,1646,270037,2,0
6,27,2709,1,1646,270038,1,3
6,27,2709,1,0,270039,1,0
6,27,2709,1,1646,270040,2,0
6,27,2712,2,110,270041,2,0
6,27,2712,2,110,270042,1,0
6,27,2712,2,110,270044,2,0
6,27,2712,2,110,270045,2,0
6,27,2712,2,0,270046,2,1
6,27,2712,2,110,270047,1,0
6,27,2712,2,110,270048,2,0
6,27,2712,2,110,270050,2,0
6,27,2711,1,710,270051,2,0
6,27,2711,1,710,270052,2,0
6,27,2711,1,710,270053,2,0
6,27,2711,1,710,270054,2,0
6,27,2711,1,710,270055,2,0
6,27,2711,1,710,270056,2,0
6,27,2711,1,710,270057,1,0
6,27,2711,1,710,270058,2,0
6,27,2711,1,710,270059,2,0
6,27,2711,1,710,270060,2,0
6,27,2703,1,1612,270061,2,0
6,27,2703,1,1612,270062,2,0
6,27,2703,1,1612,270063,2,0
6,27,2703,1,1612,270064,2,0
6,27,2703,1,1612,270065,2,0
6,27,2703,1,1612,270066,2,0
6,27,2703,1,0,270067,2,1
6,27,2703,1,1612,270068,2,0
6,27,2703,1,1612,270069,2,0
6,27,2707,1,1410,270071,2,0
6,27,2707,1,1410,270072,2,0
6,27,2703,1,0,270073,2,0
6,27,2707,1,1410,270074,2,3
6,27,2707,1,1410,270075,2,0
6,27,2707,1,1410,270076,2,0
6,27,2707,1,1410,270077,2,0
6,27,2707,1,1410,270078,2,0
6,27,2707,1,1410,270079,1,0
6,27,2707,1,1410,270080,2,0
6,27,2719,2,100,270081,2,0
6,27,2719,2,100,270082,2,0
6,27,2719,2,100,270083,2,0
6,27,2719,2,100,270084,2,0
6,27,2719,2,100,270085,2,0
6,27,2719,2,100,270086,2,0
6,27,2719,2,100,270087,2,0
6,27,2719,2,100,270088,2,0
6,27,2719,2,0,270089,2,1
6,27,2719,2,100,270090,2,3
6,27,2703,1,1076,270091,2,0
6,27,2703,1,1076,270092,2,0
6,27,2703,1,1076,270093,2,0
6,27,2703,1,1076,270094,2,0
6,27,2703,1,1076,270095,1,0
6,27,2703,1,1076,270096,2,0
6,27,2703,1,1076,270097,2,0
6,27,2703,1,0,270098,2,0
5,10,1014,1,0,270099,2,1
6,27,2703,1,1076,270100,2,0
6,27,2707,1,2136,270101,2,0
6,27,2707,1,2136,270102,1,0
6,27,2707,1,2136,270104,2,0
6,27,2707,1,2136,270105,2,0
6,27,2707,1,2136,270106,2,0
6,27,2707,1,2136,270107,2,0
6,27,2707,1,2136,270108,2,0
6,27,2707,1,2136,270109,2,0
6,27,2707,1,2136,270110,2,0
6,28,2806,1,0,280001,2,1
6,28,2806,1,0,280002,2,0
6,28,2806,1,0,280003,2,1
6,28,2806,1,802,280004,2,0
6,28,2806,1,0,280005,2,0
6,28,2806,1,802,280006,2,0
6,28,2806,1,802,280007,2,0
6,28,2806,1,802,280008,2,0
1,22,2219,1,0,280009,2,1
6,28,2806,1,164,280011,2,0
6,28,2806,1,164,280012,2,0
6,28,2806,1,164,280013,2,0
6,28,2806,1,0,280014,2,0
6,28,2806,1,164,280015,2,0
6,28,2806,1,164,280016,2,0
6,28,2806,1,164,280017,2,0
6,28,2806,1,164,280018,1,0
6,28,2806,1,0,280019,2,0
6,28,2806,1,164,280020,2,0
6,28,2816,1,2302,280021,1,0
6,28,2816,1,2302,280022,2,0
6,28,2816,1,2302,280023,2,0
6,28,2816,1,2302,280024,2,0
6,28,2816,1,2302,280025,2,0
6,28,2816,1,2302,280026,2,0
6,28,2816,1,2302,280027,2,0
6,28,2816,1,2302,280028,2,0
6,28,2816,1,2302,280029,2,0
6,28,2816,2,0,280030,2,0
6,30,3025,1,0,280034,2,1
1,26,2606,1,0,280035,2,1
6,28,2804,1,340,280036,2,0
6,28,2804,1,340,280037,2,0
6,28,2804,1,340,280038,2,0
6,28,2804,1,340,280039,2,0
6,28,2802,2,566,280042,2,0
6,28,2802,2,566,280043,2,0
6,28,2802,2,566,280044,2,0
6,28,2802,2,566,280045,2,0
6,28,2802,2,566,280046,2,0
6,28,2802,2,566,280047,2,0
6,28,2802,2,566,280048,2,0
6,28,2802,2,566,280049,2,0
6,28,2802,2,566,280050,2,0
6,28,2811,2,588,280051,2,0
6,28,2811,1,0,280052,2,0
6,28,2811,2,588,280053,2,0
6,28,2811,2,588,280054,2,0
6,28,2811,2,588,280055,2,0
6,28,2811,2,588,280056,2,0
6,28,2811,2,588,280057,2,0
6,28,2811,2,588,280058,2,0
6,28,2811,2,588,280059,2,0
6,28,2811,2,588,280060,2,0
6,28,2815,2,1164,280061,2,0
6,28,2815,2,1164,280062,2,0
6,28,2815,2,0,280064,2,1
6,28,2815,2,1164,280065,2,0
6,28,2815,2,1164,280066,2,0
6,28,2815,2,0,280067,2,1
6,28,2815,2,1164,280068,2,0
6,29,2913,1,0,280069,2,1
6,28,2815,2,1164,280070,2,0
6,28,2816,2,3944,280071,2,0
6,28,2816,2,3944,280072,2,0
6,28,2816,2,3944,280073,2,0
6,28,2816,2,3944,280074,2,0
6,28,2816,2,3944,280075,2,0
6,28,2816,2,0,280076,2,0
1,23,2313,1,0,280077,2,1
6,28,2816,2,3944,280078,2,0
6,28,2816,2,3944,280079,2,0
6,28,2816,2,3944,280080,2,0
6,28,2814,1,1876,280081,2,0
6,28,2814,1,0,280082,2,1
6,28,2814,1,1876,280083,2,0
6,28,2814,1,1876,280084,2,0
6,28,2814,1,1876,280085,2,0
6,28,2814,1,1876,280086,2,0
6,28,2814,1,0,280087,2,0
6,28,2814,1,1876,280088,2,0
6,28,2814,1,0,280089,2,1
6,28,2814,1,1876,280090,2,0
6,28,2810,1,0,280091,2,1
6,28,2810,2,2394,280092,2,0
6,28,2810,2,2394,280093,2,0
6,28,2810,2,2394,280094,2,0
6,28,2810,2,2394,280095,2,0
6,28,2810,2,2394,280096,2,0
6,28,2810,2,2394,280097,2,0
6,28,2810,2,2394,280098,2,0
6,28,2810,2,2394,280099,2,0
6,28,2810,2,2394,280100,2,0
6,28,2810,1,3722,280101,2,0
6,28,2810,1,3722,280102,2,0
6,28,2810,1,3722,280103,2,0
6,28,2810,1,0,280104,2,1
6,28,2810,1,0,280105,2,1
6,28,2810,1,0,280106,2,1
6,28,2810,1,0,280107,2,1
6,28,2810,1,3722,280108,2,0
6,28,2810,1,3722,280109,2,0
6,28,2810,1,3722,280110,2,0
6,28,2813,2,612,280111,2,0
6,28,2813,2,612,280112,2,0
6,28,2813,2,612,280113,2,0
6,28,2813,2,612,280114,2,0
6,28,2813,2,612,280115,2,0
6,28,2813,2,612,280116,2,0
6,28,2813,2,612,280117,2,0
6,28,2813,2,612,280118,2,0
6,28,2813,2,612,280119,2,0
6,28,2813,2,612,280120,2,0
6,28,2807,2,0,280121,2,0
6,28,2807,2,1266,280122,2,0
6,28,2807,2,1266,280123,2,0
6,28,2807,2,1266,280124,2,0
6,28,2807,2,1266,280125,2,0
6,28,2807,2,1266,280126,2,0
6,28,2807,2,1266,280127,2,0
6,28,2807,2,1266,280128,2,0
6,28,2807,2,1266,280129,2,0
6,28,2807,2,1266,280130,2,0
6,29,2930,1,530,290001,2,0
6,29,2930,1,530,290002,2,0
6,29,2930,1,530,290003,2,0
6,29,2930,1,530,290005,2,0
6,29,2930,1,530,290006,2,0
6,29,2930,1,530,290007,2,0
6,29,2930,1,530,290008,2,0
6,29,2930,1,530,290009,2,0
6,29,2930,1,530,290010,2,0
6,29,2927,1,1124,290011,2,0
6,29,2927,1,1124,290012,1,0
6,29,2927,1,1124,290013,2,0
6,29,2927,1,1124,290014,2,0
6,29,2927,1,1124,290015,2,0
6,29,2927,1,1124,290016,2,0
6,29,2930,1,0,290017,2,1
6,29,2927,1,1124,290018,2,0
6,29,2927,1,1124,290019,1,0
6,29,2930,1,1418,290021,2,0
6,29,2930,1,1418,290022,2,0
6,29,2930,1,1418,290023,2,0
6,29,2930,1,1418,290024,2,0
6,29,2930,1,1418,290025,2,0
6,29,2930,1,1418,290026,2,0
6,29,2930,1,1418,290027,2,0
6,29,2930,1,1418,290028,2,0
6,29,2930,1,1418,290029,2,0
6,29,2930,1,1418,290030,2,0
6,29,2930,1,1300,290031,2,0
6,29,2930,1,1300,290032,2,0
6,29,2930,1,1300,290033,2,0
6,29,2930,1,1300,290034,2,0
6,29,2930,1,1300,290035,2,0
6,29,2930,1,1300,290036,2,0
6,29,2930,1,1300,290037,2,0
6,29,2930,1,1300,290038,2,0
6,29,2930,1,1300,290039,2,0
6,29,2930,1,1300,290040,2,0
6,29,2909,2,220,290042,2,0
6,29,2909,2,220,290043,2,0
6,29,2909,2,220,290044,2,0
6,29,2909,2,220,290045,1,0
6,29,2909,2,220,290046,2,0
6,29,2909,2,220,290047,2,0
6,29,2909,2,220,290048,2,0
6,29,2909,2,220,290049,2,0
6,29,2909,2,220,290050,2,0
6,29,2918,1,952,290052,2,0
6,29,2918,1,952,290053,2,0
6,30,3002,1,0,290056,2,1
6,29,2919,1,0,290057,2,1
6,29,2918,1,952,290058,2,0
6,29,2918,1,952,290060,2,0
6,29,2905,1,384,290061,2,0
6,29,2905,1,384,290062,2,0
6,29,2905,1,384,290063,2,0
6,29,2905,1,384,290065,2,0
6,29,2905,1,384,290066,2,0
6,29,2905,1,384,290067,2,0
6,29,2905,1,384,290068,2,0
6,29,2905,1,384,290069,2,0
6,29,2905,1,384,290070,2,0
6,29,2905,1,1096,290071,2,0
6,29,2905,1,1096,290072,2,0
6,29,2905,1,1096,290073,2,0
6,29,2905,1,1096,290074,2,0
6,29,2905,1,1096,290075,2,0
6,29,2905,1,1096,290076,2,0
6,29,2905,1,1096,290077,2,0
6,29,2905,1,1096,290078,2,0
6,29,2905,1,1096,290079,2,0
6,29,2905,1,1096,290080,2,0
6,29,2910,1,350,290081,2,0
6,29,2910,1,350,290082,2,0
6,29,2910,1,350,290083,2,0
6,29,2910,1,350,290084,2,0
6,29,2910,1,350,290085,2,0
6,29,2912,1,0,290086,2,1
6,29,2910,1,350,290087,2,0
6,29,2910,1,350,290088,2,0
6,29,2910,1,350,290089,2,0
6,29,2910,1,350,290090,2,0
6,29,2911,1,746,290091,2,0
6,29,2912,1,0,290092,2,1
6,29,2911,1,746,290093,2,0
6,29,2911,1,746,290094,2,0
6,29,2911,1,746,290095,2,0
6,29,2911,1,746,290096,2,0
6,29,2911,1,746,290097,2,0
6,29,2911,1,746,290098,2,0
6,29,2911,1,746,290099,2,0
6,29,2912,1,0,290100,1,1
6,29,2911,2,1870,290103,2,0
6,29,2911,2,1870,290104,1,0
6,29,2911,2,1870,290105,2,0
6,29,2911,2,1870,290106,2,0
6,29,2911,2,1870,290107,2,0
6,29,2911,2,1870,290108,2,0
6,29,2911,2,1870,290109,2,0
6,29,2911,2,1870,290110,2,0
6,29,2923,2,1126,290111,2,0
6,29,2923,2,1126,290113,2,0
6,29,2923,2,1126,290114,2,0
6,29,2923,2,1126,290115,2,0
6,29,2923,2,1126,290116,2,0
6,29,2923,2,1126,290117,2,0
6,29,2923,2,1126,290118,2,0
6,29,2923,2,1126,290119,2,0
6,29,2923,2,1126,290120,2,0
6,29,2923,1,396,290121,2,0
6,29,2923,1,396,290122,2,0
6,29,2923,1,396,290123,2,0
6,29,2923,1,396,290124,2,0
6,29,2923,1,396,290125,2,0
6,29,2923,1,396,290126,2,0
6,29,2923,1,396,290127,2,0
6,29,2923,1,396,290128,2,0
6,29,2923,1,396,290129,2,0
6,29,2923,1,396,290130,2,0
6,29,2902,1,1028,290132,2,0
6,29,2902,1,1028,290134,2,0
6,29,2902,1,1028,290135,2,0
6,29,2902,1,1028,290137,2,0
6,29,2902,1,1028,290138,2,0
6,29,2902,1,1028,290139,2,0
6,29,2902,1,1028,290140,2,0
6,29,2920,1,506,290141,2,0
6,29,2920,1,506,290142,2,0
6,29,2920,1,506,290145,2,0
6,29,2920,1,506,290147,2,0
6,29,2920,1,506,290149,2,0
6,29,2920,1,506,290150,1,0
6,29,2920,1,1210,290151,2,0
6,29,2920,1,1210,290152,2,0
6,29,2920,1,1210,290153,2,0
6,29,2920,1,1210,290154,2,0
6,29,2921,1,0,290155,2,1
6,29,2920,1,1210,290156,2,0
6,29,2920,1,1210,290157,2,0
6,29,2920,1,1210,290158,2,0
6,29,2920,1,1210,290160,2,0
6,29,2914,1,214,290161,2,0
6,29,2914,1,214,290162,2,0
6,29,2914,1,214,290163,2,0
6,29,2914,1,214,290165,2,0
6,29,2914,1,214,290167,2,0
6,29,2914,1,214,290168,2,0
6,29,2914,1,214,290169,2,0
6,29,2914,1,214,290170,2,0
6,29,2920,2,1628,290171,2,0
6,29,2920,2,1628,290172,1,0
6,29,2920,2,1628,290173,2,0
